FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
2e25cf3780f9dc62,http://94.237.57.211:40271/stats/2e25cf3780f9dc62_index.html/stats.txt,,110,404,52,4,3,text/html,81.438039ms,,40ad16e
e10933a655573b1d,http://94.237.57.211:40271/stats/e10933a655573b1d_index.html/stats.txt,,119,404,52,4,3,text/html,79.497119ms,,40ad177
61e056fd1643c871,http://94.237.57.211:40271/stats/61e056fd1643c871_index.html/stats.txt,,117,404,52,4,3,text/html,81.444364ms,,40ad175
eef02f6e20024981,http://94.237.57.211:40271/stats/eef02f6e20024981_index.html/stats.txt,,120,404,52,4,3,text/html,80.593253ms,,40ad178
c897b5128030d2db,http://94.237.57.211:40271/stats/c897b5128030d2db_index.html/stats.txt,,116,404,52,4,3,text/html,82.307058ms,,40ad174
b65702d4c44c2495,http://94.237.57.211:40271/stats/b65702d4c44c2495_index.html/stats.txt,,115,404,52,4,3,text/html,83.666027ms,,40ad173
a84bc8fda2041a90,http://94.237.57.211:40271/stats/a84bc8fda2041a90_index.html/stats.txt,,123,404,52,4,3,text/html,75.143633ms,,40ad17b
8a718a2c75a4bc6a,http://94.237.57.211:40271/stats/8a718a2c75a4bc6a_index.html/stats.txt,,127,404,52,4,3,text/html,76.495465ms,,40ad17f
e81525cb5c8fae6d,http://94.237.57.211:40271/stats/e81525cb5c8fae6d_index.html/stats.txt,,125,404,52,4,3,text/html,77.575762ms,,40ad17d
eeba7f39021567ea,http://94.237.57.211:40271/stats/eeba7f39021567ea_index.html/stats.txt,,128,404,52,4,3,text/html,77.831472ms,,40ad180
11b698b9419f1822,http://94.237.57.211:40271/stats/11b698b9419f1822_index.html/stats.txt,,122,404,52,4,3,text/html,81.317139ms,,40ad17a
45462786e53fa98d,http://94.237.57.211:40271/stats/45462786e53fa98d_index.html/stats.txt,,126,404,52,4,3,text/html,80.116319ms,,40ad17e
e2a07ff8e34769e3,http://94.237.57.211:40271/stats/e2a07ff8e34769e3_index.html/stats.txt,,121,404,52,4,3,text/html,82.139042ms,,40ad179
ab1ce7905b901ee5,http://94.237.57.211:40271/stats/ab1ce7905b901ee5_index.html/stats.txt,,130,404,52,4,3,text/html,76.369442ms,,40ad182
2b8cb6871b64f561,http://94.237.57.211:40271/stats/2b8cb6871b64f561_index.html/stats.txt,,129,404,52,4,3,text/html,77.472713ms,,40ad181
8760748a76db74a1,http://94.237.57.211:40271/stats/8760748a76db74a1_index.html/stats.txt,,132,404,52,4,3,text/html,76.768358ms,,40ad184
f449fe154b48962d,http://94.237.57.211:40271/stats/f449fe154b48962d_index.html/stats.txt,,124,404,52,4,3,text/html,81.342218ms,,40ad17c
99e6f302c422d3cc,http://94.237.57.211:40271/stats/99e6f302c422d3cc_index.html/stats.txt,,140,404,52,4,3,text/html,76.101204ms,,40ad18c
059b436184bcc015,http://94.237.57.211:40271/stats/059b436184bcc015_index.html/stats.txt,,138,404,52,4,3,text/html,76.784021ms,,40ad18a
188d698e69dd2fd1,http://94.237.57.211:40271/stats/188d698e69dd2fd1_index.html/stats.txt,,136,404,52,4,3,text/html,78.97622ms,,40ad188
682a28838f1de43a,http://94.237.57.211:40271/stats/682a28838f1de43a_index.html/stats.txt,,133,404,52,4,3,text/html,79.091016ms,,40ad185
39ccca945ce8795e,http://94.237.57.211:40271/stats/39ccca945ce8795e_index.html/stats.txt,,134,404,52,4,3,text/html,80.460154ms,,40ad186
c978417ed5de01bf,http://94.237.57.211:40271/stats/c978417ed5de01bf_index.html/stats.txt,,153,404,52,4,3,text/html,75.88244ms,,40ad199
02a811774dcde13b,http://94.237.57.211:40271/stats/02a811774dcde13b_index.html/stats.txt,,131,404,52,4,3,text/html,80.728082ms,,40ad183
0dcfb6de3d13956f,http://94.237.57.211:40271/stats/0dcfb6de3d13956f_index.html/stats.txt,,151,404,52,4,3,text/html,77.830685ms,,40ad197
ffd94f600dedc6dd,http://94.237.57.211:40271/stats/ffd94f600dedc6dd_index.html/stats.txt,,145,404,52,4,3,text/html,78.980084ms,,40ad191
918ad6de57b719df,http://94.237.57.211:40271/stats/918ad6de57b719df_index.html/stats.txt,,135,404,52,4,3,text/html,82.145657ms,,40ad187
a3f25573f237f5bb,http://94.237.57.211:40271/stats/a3f25573f237f5bb_index.html/stats.txt,,156,404,52,4,3,text/html,76.048511ms,,40ad19c
e6c403aae6d77660,http://94.237.57.211:40271/stats/e6c403aae6d77660_index.html/stats.txt,,144,404,52,4,3,text/html,79.420668ms,,40ad190
1d5b826b6700d001,http://94.237.57.211:40271/stats/1d5b826b6700d001_index.html/stats.txt,,143,404,52,4,3,text/html,79.992862ms,,40ad18f
4796f39e4d0c7d65,http://94.237.57.211:40271/stats/4796f39e4d0c7d65_index.html/stats.txt,,139,404,52,4,3,text/html,80.665227ms,,40ad18b
af363a84143b43bf,http://94.237.57.211:40271/stats/af363a84143b43bf_index.html/stats.txt,,157,404,52,4,3,text/html,76.066722ms,,40ad19d
7a2863ef61349d66,http://94.237.57.211:40271/stats/7a2863ef61349d66_index.html/stats.txt,,141,404,52,4,3,text/html,80.93418ms,,40ad18d
cfe0c7539d8768e4,http://94.237.57.211:40271/stats/cfe0c7539d8768e4_index.html/stats.txt,,142,404,52,4,3,text/html,81.07688ms,,40ad18e
085754977539d1ae,http://94.237.57.211:40271/stats/085754977539d1ae_index.html/stats.txt,,137,404,52,4,3,text/html,82.965224ms,,40ad189
b2c896bfb55c9c83,http://94.237.57.211:40271/stats/b2c896bfb55c9c83_index.html/stats.txt,,149,404,52,4,3,text/html,79.40566ms,,40ad195
f4d19d5cd16e5db7,http://94.237.57.211:40271/stats/f4d19d5cd16e5db7_index.html/stats.txt,,147,404,52,4,3,text/html,81.899533ms,,40ad193
3260621837d87936,http://94.237.57.211:40271/stats/3260621837d87936_index.html/stats.txt,,148,404,52,4,3,text/html,81.313819ms,,40ad194
