FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
42bb8abc0f1b5a2a,http://94.237.57.211:40271/stats/42bb8abc0f1b5a2a_index.html/stats.txt,,810,404,52,4,3,text/html,81.213097ms,,85ed432a
50a7e03476215789,http://94.237.57.211:40271/stats/50a7e03476215789_index.html/stats.txt,,809,404,52,4,3,text/html,82.817176ms,,85ed4329
c94c54781e747870,http://94.237.57.211:40271/stats/c94c54781e747870_index.html/stats.txt,,815,404,52,4,3,text/html,80.562642ms,,85ed432f
26543845c8b0b536,http://94.237.57.211:40271/stats/26543845c8b0b536_index.html/stats.txt,,819,404,52,4,3,text/html,80.383077ms,,85ed4333
ed581573f7da00c0,http://94.237.57.211:40271/stats/ed581573f7da00c0_index.html/stats.txt,,818,404,52,4,3,text/html,80.326728ms,,85ed4332
6209b00c4748f9a4,http://94.237.57.211:40271/stats/6209b00c4748f9a4_index.html/stats.txt,,824,404,52,4,3,text/html,77.739372ms,,85ed4338
e2da1dd9b41d99db,http://94.237.57.211:40271/stats/e2da1dd9b41d99db_index.html/stats.txt,,822,404,52,4,3,text/html,78.96744ms,,85ed4336
e28d984caa3e97ed,http://94.237.57.211:40271/stats/e28d984caa3e97ed_index.html/stats.txt,,820,404,52,4,3,text/html,80.279996ms,,85ed4334
71d1203a82d57064,http://94.237.57.211:40271/stats/71d1203a82d57064_index.html/stats.txt,,823,404,52,4,3,text/html,80.620209ms,,85ed4337
203fcca2153d0677,http://94.237.57.211:40271/stats/203fcca2153d0677_index.html/stats.txt,,827,404,52,4,3,text/html,74.728181ms,,85ed433b
5d39774bbc8ac5a9,http://94.237.57.211:40271/stats/5d39774bbc8ac5a9_index.html/stats.txt,,821,404,52,4,3,text/html,81.50943ms,,85ed4335
8170f03dfab5e7dc,http://94.237.57.211:40271/stats/8170f03dfab5e7dc_index.html/stats.txt,,825,404,52,4,3,text/html,79.120702ms,,85ed4339
9004b544214e1f92,http://94.237.57.211:40271/stats/9004b544214e1f92_index.html/stats.txt,,826,404,52,4,3,text/html,80.99102ms,,85ed433a
46b6848dfe7d3280,http://94.237.57.211:40271/stats/46b6848dfe7d3280_index.html/stats.txt,,828,404,52,4,3,text/html,80.634803ms,,85ed433c
8d836f642834ccd0,http://94.237.57.211:40271/stats/8d836f642834ccd0_index.html/stats.txt,,833,404,52,4,3,text/html,75.157607ms,,85ed4341
ee22bde8d7a4c567,http://94.237.57.211:40271/stats/ee22bde8d7a4c567_index.html/stats.txt,,829,404,52,4,3,text/html,80.592125ms,,85ed433d
0b288b20659197ab,http://94.237.57.211:40271/stats/0b288b20659197ab_index.html/stats.txt,,831,404,52,4,3,text/html,78.960361ms,,85ed433f
a87aacc9c9cb5ce9,http://94.237.57.211:40271/stats/a87aacc9c9cb5ce9_index.html/stats.txt,,830,404,52,4,3,text/html,80.094838ms,,85ed433e
1eec6e847d062fc4,http://94.237.57.211:40271/stats/1eec6e847d062fc4_index.html/stats.txt,,835,404,52,4,3,text/html,78.605958ms,,85ed4343
af789a7843f6614e,http://94.237.57.211:40271/stats/af789a7843f6614e_index.html/stats.txt,,834,404,52,4,3,text/html,80.873298ms,,85ed4342
471b3946996bc687,http://94.237.57.211:40271/stats/471b3946996bc687_index.html/stats.txt,,832,404,52,4,3,text/html,83.010068ms,,85ed4340
21680abad3d04160,http://94.237.57.211:40271/stats/21680abad3d04160_index.html/stats.txt,,836,404,52,4,3,text/html,80.987937ms,,85ed4344
59097fd60fae9b31,http://94.237.57.211:40271/stats/59097fd60fae9b31_index.html/stats.txt,,839,404,52,4,3,text/html,75.883278ms,,85ed4347
09e60c4cdc6d9bfb,http://94.237.57.211:40271/stats/09e60c4cdc6d9bfb_index.html/stats.txt,,838,404,52,4,3,text/html,78.961234ms,,85ed4346
54b1c57ce5914c94,http://94.237.57.211:40271/stats/54b1c57ce5914c94_index.html/stats.txt,,837,404,52,4,3,text/html,80.782136ms,,85ed4345
c9e6f705f3dd403a,http://94.237.57.211:40271/stats/c9e6f705f3dd403a_index.html/stats.txt,,728,404,52,4,3,text/html,94.364166ms,,85ed42d8
9bcf02aa7e9ddb95,http://94.237.57.211:40271/stats/9bcf02aa7e9ddb95_index.html/stats.txt,,843,404,52,4,3,text/html,90.671847ms,,85ed434b
f52718e4f574158b,http://94.237.57.211:40271/stats/f52718e4f574158b_index.html/stats.txt,,851,404,52,4,3,text/html,78.617612ms,,85ed4353
7964f655d291502b,http://94.237.57.211:40271/stats/7964f655d291502b_index.html/stats.txt,,842,404,52,4,3,text/html,88.944394ms,,85ed434a
95dce989a66c5b81,http://94.237.57.211:40271/stats/95dce989a66c5b81_index.html/stats.txt,,848,404,52,4,3,text/html,82.657066ms,,85ed4350
1fc4c02668f4765e,http://94.237.57.211:40271/stats/1fc4c02668f4765e_index.html/stats.txt,,854,404,52,4,3,text/html,75.813536ms,,85ed4356
2543055e072dee4b,http://94.237.57.211:40271/stats/2543055e072dee4b_index.html/stats.txt,,730,404,52,4,3,text/html,95.665333ms,,85ed42da
