FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
a9453ae8e2b4eb27,http://94.237.57.211:40271/stats/a9453ae8e2b4eb27_index.html/stats.txt,,2222,404,52,4,3,text/html,380.421667ms,,8caba8ae
d75a373633663caa,http://94.237.57.211:40271/stats/d75a373633663caa_index.html/stats.txt,,2228,404,52,4,3,text/html,380.493703ms,,8caba8b4
cc218ca0123aae13,http://94.237.57.211:40271/stats/cc218ca0123aae13_index.html/stats.txt,,2211,404,52,4,3,text/html,380.377143ms,,8caba8a3
b56957b2db43140f,http://94.237.57.211:40271/stats/b56957b2db43140f_index.html/stats.txt,,2230,404,52,4,3,text/html,379.1655ms,,8caba8b6
408f120fd95dbb2b,http://94.237.57.211:40271/stats/408f120fd95dbb2b_index.html/stats.txt,,2209,404,52,4,3,text/html,381.063962ms,,8caba8a1
343a5db812b246ed,http://94.237.57.211:40271/stats/343a5db812b246ed_index.html/stats.txt,,2227,404,52,4,3,text/html,384.454599ms,,8caba8b3
7e71c890240e7dfb,http://94.237.57.211:40271/stats/7e71c890240e7dfb_index.html/stats.txt,,2231,404,52,4,3,text/html,380.23335ms,,8caba8b7
8298d59408709543,http://94.237.57.211:40271/stats/8298d59408709543_index.html/stats.txt,,2334,404,52,4,3,text/html,76.836274ms,,8caba91e
9d5b5e773cf94caf,http://94.237.57.211:40271/stats/9d5b5e773cf94caf_index.html/stats.txt,,2335,404,52,4,3,text/html,81.235211ms,,8caba91f
9e5da3fb980923c8,http://94.237.57.211:40271/stats/9e5da3fb980923c8_index.html/stats.txt,,2336,404,52,4,3,text/html,81.40024ms,,8caba920
c71618030f65b2ae,http://94.237.57.211:40271/stats/c71618030f65b2ae_index.html/stats.txt,,2339,404,52,4,3,text/html,74.939164ms,,8caba923
c3494c45c0d4bf42,http://94.237.57.211:40271/stats/c3494c45c0d4bf42_index.html/stats.txt,,2337,404,52,4,3,text/html,80.576619ms,,8caba921
6c94d674046bb8a1,http://94.237.57.211:40271/stats/6c94d674046bb8a1_index.html/stats.txt,,2338,404,52,4,3,text/html,80.809381ms,,8caba922
166f67d6442618b0,http://94.237.57.211:40271/stats/166f67d6442618b0_index.html/stats.txt,,2341,404,52,4,3,text/html,75.940148ms,,8caba925
c255a95a5ecc2321,http://94.237.57.211:40271/stats/c255a95a5ecc2321_index.html/stats.txt,,2340,404,52,4,3,text/html,80.404397ms,,8caba924
8d1312d1392a81f4,http://94.237.57.211:40271/stats/8d1312d1392a81f4_index.html/stats.txt,,2345,404,52,4,3,text/html,75.936203ms,,8caba929
baee25bf5add6021,http://94.237.57.211:40271/stats/baee25bf5add6021_index.html/stats.txt,,2342,404,52,4,3,text/html,80.482255ms,,8caba926
2c5afa8b261dac3c,http://94.237.57.211:40271/stats/2c5afa8b261dac3c_index.html/stats.txt,,2344,404,52,4,3,text/html,80.187012ms,,8caba928
f3792403ded7b1a0,http://94.237.57.211:40271/stats/f3792403ded7b1a0_index.html/stats.txt,,2343,404,52,4,3,text/html,81.288182ms,,8caba927
19a6b37383139477,http://94.237.57.211:40271/stats/19a6b37383139477_index.html/stats.txt,,2346,404,52,4,3,text/html,80.049236ms,,8caba92a
8cb87a6a8f2b0abc,http://94.237.57.211:40271/stats/8cb87a6a8f2b0abc_index.html/stats.txt,,2347,404,52,4,3,text/html,80.756378ms,,8caba92b
850547ab22f3e8af,http://94.237.57.211:40271/stats/850547ab22f3e8af_index.html/stats.txt,,2348,404,52,4,3,text/html,81.136178ms,,8caba92c
fd1df28d48fc49cd,http://94.237.57.211:40271/stats/fd1df28d48fc49cd_index.html/stats.txt,,2351,404,52,4,3,text/html,75.408338ms,,8caba92f
5b54cb8056ffbefe,http://94.237.57.211:40271/stats/5b54cb8056ffbefe_index.html/stats.txt,,2353,404,52,4,3,text/html,75.750908ms,,8caba931
a8e7b12cfb45a387,http://94.237.57.211:40271/stats/a8e7b12cfb45a387_index.html/stats.txt,,2350,404,52,4,3,text/html,78.169205ms,,8caba92e
07fa80402502343e,http://94.237.57.211:40271/stats/07fa80402502343e_index.html/stats.txt,,2349,404,52,4,3,text/html,80.481841ms,,8caba92d
17787d9bd8512533,http://94.237.57.211:40271/stats/17787d9bd8512533_index.html/stats.txt,,2356,404,52,4,3,text/html,79.292055ms,,8caba934
019078248360d38a,http://94.237.57.211:40271/stats/019078248360d38a_index.html/stats.txt,,2352,404,52,4,3,text/html,80.974609ms,,8caba930
e76f2ae2b4cd69b1,http://94.237.57.211:40271/stats/e76f2ae2b4cd69b1_index.html/stats.txt,,2354,404,52,4,3,text/html,81.560119ms,,8caba932
ea5b3e325887ff59,http://94.237.57.211:40271/stats/ea5b3e325887ff59_index.html/stats.txt,,2355,404,52,4,3,text/html,80.95057ms,,8caba933
1f8abc45c53d538f,http://94.237.57.211:40271/stats/1f8abc45c53d538f_index.html/stats.txt,,2114,404,52,4,3,text/html,380.108802ms,,8caba842
a5f0b3fbf071f9d7,http://94.237.57.211:40271/stats/a5f0b3fbf071f9d7_index.html/stats.txt,,2357,404,52,4,3,text/html,107.749645ms,,8caba935
e024b994f12246dc,http://94.237.57.211:40271/stats/e024b994f12246dc_index.html/stats.txt,,2358,404,52,4,3,text/html,82.421399ms,,8caba936
7e840ed60c0e2f23,http://94.237.57.211:40271/stats/7e840ed60c0e2f23_index.html/stats.txt,,2359,404,52,4,3,text/html,79.282654ms,,8caba937
d4459ec4b7979b97,http://94.237.57.211:40271/stats/d4459ec4b7979b97_index.html/stats.txt,,2361,404,52,4,3,text/html,75.10231ms,,8caba939
86adbe5efee492a3,http://94.237.57.211:40271/stats/86adbe5efee492a3_index.html/stats.txt,,2360,404,52,4,3,text/html,80.585015ms,,8caba938
f697cb02a5fa262b,http://94.237.57.211:40271/stats/f697cb02a5fa262b_index.html/stats.txt,,2363,404,52,4,3,text/html,79.345341ms,,8caba93b
bb542cad777289f5,http://94.237.57.211:40271/stats/bb542cad777289f5_index.html/stats.txt,,2362,404,52,4,3,text/html,82.376457ms,,8caba93a
a7e48aa5c81c489d,http://94.237.57.211:40271/stats/a7e48aa5c81c489d_index.html/stats.txt,,2364,404,52,4,3,text/html,81.371046ms,,8caba93c
078847ac836dd82a,http://94.237.57.211:40271/stats/078847ac836dd82a_index.html/stats.txt,,2367,404,52,4,3,text/html,76.229847ms,,8caba93f
61e661187efdb039,http://94.237.57.211:40271/stats/61e661187efdb039_index.html/stats.txt,,2365,404,52,4,3,text/html,80.066534ms,,8caba93d
51dce6c84e6fbd44,http://94.237.57.211:40271/stats/51dce6c84e6fbd44_index.html/stats.txt,,2366,404,52,4,3,text/html,81.205733ms,,8caba93e
5162d01a7e18b7df,http://94.237.57.211:40271/stats/5162d01a7e18b7df_index.html/stats.txt,,2368,404,52,4,3,text/html,80.454848ms,,8caba940
ff18f87d15a8b667,http://94.237.57.211:40271/stats/ff18f87d15a8b667_index.html/stats.txt,,2369,404,52,4,3,text/html,81.3995ms,,8caba941
755dc0f8ca98231c,http://94.237.57.211:40271/stats/755dc0f8ca98231c_index.html/stats.txt,,2371,404,52,4,3,text/html,80.693294ms,,8caba943
849d2fd20ced1613,http://94.237.57.211:40271/stats/849d2fd20ced1613_index.html/stats.txt,,2370,404,52,4,3,text/html,81.250572ms,,8caba942
c1bb0c8c532fa84d,http://94.237.57.211:40271/stats/c1bb0c8c532fa84d_index.html/stats.txt,,2375,404,52,4,3,text/html,76.217436ms,,8caba947
22dec52ecb1c38d0,http://94.237.57.211:40271/stats/22dec52ecb1c38d0_index.html/stats.txt,,2376,404,52,4,3,text/html,74.298582ms,,8caba948
faf336780bed570a,http://94.237.57.211:40271/stats/faf336780bed570a_index.html/stats.txt,,2372,404,52,4,3,text/html,81.088452ms,,8caba944
6cc0eb63fe6ddfd9,http://94.237.57.211:40271/stats/6cc0eb63fe6ddfd9_index.html/stats.txt,,2377,404,52,4,3,text/html,74.56077ms,,8caba949
054f871bf73e827b,http://94.237.57.211:40271/stats/054f871bf73e827b_index.html/stats.txt,,2373,404,52,4,3,text/html,80.854375ms,,8caba945
dbb14de79e64fb14,http://94.237.57.211:40271/stats/dbb14de79e64fb14_index.html/stats.txt,,2374,404,52,4,3,text/html,79.905377ms,,8caba946
76dedec90d861630,http://94.237.57.211:40271/stats/76dedec90d861630_index.html/stats.txt,,2379,404,52,4,3,text/html,79.034128ms,,8caba94b
1f2cc0bd90bbd152,http://94.237.57.211:40271/stats/1f2cc0bd90bbd152_index.html/stats.txt,,2378,404,52,4,3,text/html,80.996143ms,,8caba94a
64db5e2ff896ff64,http://94.237.57.211:40271/stats/64db5e2ff896ff64_index.html/stats.txt,,2380,404,52,4,3,text/html,78.259953ms,,8caba94c
56ebc75458a62d77,http://94.237.57.211:40271/stats/56ebc75458a62d77_index.html/stats.txt,,2381,404,52,4,3,text/html,76.412133ms,,8caba94d
db80acd316ac376d,http://94.237.57.211:40271/stats/db80acd316ac376d_index.html/stats.txt,,2384,404,52,4,3,text/html,76.551081ms,,8caba950
d3ee3563a906b520,http://94.237.57.211:40271/stats/d3ee3563a906b520_index.html/stats.txt,,2382,404,52,4,3,text/html,80.081616ms,,8caba94e
e493e9f21900227d,http://94.237.57.211:40271/stats/e493e9f21900227d_index.html/stats.txt,,2383,404,52,4,3,text/html,79.709544ms,,8caba94f
97ffc1efa5ef6778,http://94.237.57.211:40271/stats/97ffc1efa5ef6778_index.html/stats.txt,,2385,404,52,4,3,text/html,80.098401ms,,8caba951
2590793e909bbc6b,http://94.237.57.211:40271/stats/2590793e909bbc6b_index.html/stats.txt,,2387,404,52,4,3,text/html,76.077691ms,,8caba953
dd9cdc86a291a687,http://94.237.57.211:40271/stats/dd9cdc86a291a687_index.html/stats.txt,,2386,404,52,4,3,text/html,80.339639ms,,8caba952
1b683f3114769eab,http://94.237.57.211:40271/stats/1b683f3114769eab_index.html/stats.txt,,2388,404,52,4,3,text/html,79.045607ms,,8caba954
75609b1b4f02932c,http://94.237.57.211:40271/stats/75609b1b4f02932c_index.html/stats.txt,,2389,404,52,4,3,text/html,80.153737ms,,8caba955
9e6fb2400159c726,http://94.237.57.211:40271/stats/9e6fb2400159c726_index.html/stats.txt,,2390,404,52,4,3,text/html,80.775002ms,,8caba956
e9406479db20e4f6,http://94.237.57.211:40271/stats/e9406479db20e4f6_index.html/stats.txt,,2391,404,52,4,3,text/html,79.874257ms,,8caba957
8923289d9ac6490f,http://94.237.57.211:40271/stats/8923289d9ac6490f_index.html/stats.txt,,2392,404,52,4,3,text/html,81.11996ms,,8caba958
26e42a75e6bea184,http://94.237.57.211:40271/stats/26e42a75e6bea184_index.html/stats.txt,,2393,404,52,4,3,text/html,79.031296ms,,8caba959
2d54c42ead8c5496,http://94.237.57.211:40271/stats/2d54c42ead8c5496_index.html/stats.txt,,2394,404,52,4,3,text/html,78.874924ms,,8caba95a
ccb90fa8d9f39e62,http://94.237.57.211:40271/stats/ccb90fa8d9f39e62_index.html/stats.txt,,2395,404,52,4,3,text/html,81.616104ms,,8caba95b
2deb2913a9ca97d6,http://94.237.57.211:40271/stats/2deb2913a9ca97d6_index.html/stats.txt,,2397,404,52,4,3,text/html,77.016734ms,,8caba95d
17c600b18d49c0b3,http://94.237.57.211:40271/stats/17c600b18d49c0b3_index.html/stats.txt,,2396,404,52,4,3,text/html,78.916342ms,,8caba95c
12705cec64fa4e7b,http://94.237.57.211:40271/stats/12705cec64fa4e7b_index.html/stats.txt,,2399,404,52,4,3,text/html,78.262099ms,,8caba95f
1e5b05cbe75961b4,http://94.237.57.211:40271/stats/1e5b05cbe75961b4_index.html/stats.txt,,2398,404,52,4,3,text/html,80.632038ms,,8caba95e
ca5cdfb1b54065c8,http://94.237.57.211:40271/stats/ca5cdfb1b54065c8_index.html/stats.txt,,2402,404,52,4,3,text/html,74.862834ms,,8caba962
d72ad780f56e5713,http://94.237.57.211:40271/stats/d72ad780f56e5713_index.html/stats.txt,,2401,404,52,4,3,text/html,79.252203ms,,8caba961
c14e2c4e97ec01c4,http://94.237.57.211:40271/stats/c14e2c4e97ec01c4_index.html/stats.txt,,2400,404,52,4,3,text/html,82.596581ms,,8caba960
51bccbe8a8ccad80,http://94.237.57.211:40271/stats/51bccbe8a8ccad80_index.html/stats.txt,,2404,404,52,4,3,text/html,79.336273ms,,8caba964
b1c1b415bc02907d,http://94.237.57.211:40271/stats/b1c1b415bc02907d_index.html/stats.txt,,2403,404,52,4,3,text/html,80.500196ms,,8caba963
f78400ecf357ffbd,http://94.237.57.211:40271/stats/f78400ecf357ffbd_index.html/stats.txt,,2405,404,52,4,3,text/html,79.176257ms,,8caba965
b3de6e691fd431d0,http://94.237.57.211:40271/stats/b3de6e691fd431d0_index.html/stats.txt,,2406,404,52,4,3,text/html,80.399234ms,,8caba966
95e5e551e775ce38,http://94.237.57.211:40271/stats/95e5e551e775ce38_index.html/stats.txt,,2407,404,52,4,3,text/html,78.559703ms,,8caba967
319921d966ce595d,http://94.237.57.211:40271/stats/319921d966ce595d_index.html/stats.txt,,2408,404,52,4,3,text/html,82.77879ms,,8caba968
525a4945b1480265,http://94.237.57.211:40271/stats/525a4945b1480265_index.html/stats.txt,,2409,404,52,4,3,text/html,80.598462ms,,8caba969
e4fb2ccb70fa04a1,http://94.237.57.211:40271/stats/e4fb2ccb70fa04a1_index.html/stats.txt,,2411,404,52,4,3,text/html,78.817869ms,,8caba96b
2771ce4645ff16da,http://94.237.57.211:40271/stats/2771ce4645ff16da_index.html/stats.txt,,2410,404,52,4,3,text/html,80.910388ms,,8caba96a
94257afaf3d45745,http://94.237.57.211:40271/stats/94257afaf3d45745_index.html/stats.txt,,2412,404,52,4,3,text/html,80.081497ms,,8caba96c
664ac1d644c577d8,http://94.237.57.211:40271/stats/664ac1d644c577d8_index.html/stats.txt,,2415,404,52,4,3,text/html,75.057301ms,,8caba96f
2ea08bdfe88d440f,http://94.237.57.211:40271/stats/2ea08bdfe88d440f_index.html/stats.txt,,2413,404,52,4,3,text/html,78.982643ms,,8caba96d
eaf2d2ddc62922f4,http://94.237.57.211:40271/stats/eaf2d2ddc62922f4_index.html/stats.txt,,2416,404,52,4,3,text/html,76.274271ms,,8caba970
fe125543116b1ef5,http://94.237.57.211:40271/stats/fe125543116b1ef5_index.html/stats.txt,,2414,404,52,4,3,text/html,81.718254ms,,8caba96e
c9add3b23b18c139,http://94.237.57.211:40271/stats/c9add3b23b18c139_index.html/stats.txt,,2417,404,52,4,3,text/html,80.556943ms,,8caba971
2a177d3c829b31e9,http://94.237.57.211:40271/stats/2a177d3c829b31e9_index.html/stats.txt,,2418,404,52,4,3,text/html,83.200888ms,,8caba972
29d47eeffea1e3c7,http://94.237.57.211:40271/stats/29d47eeffea1e3c7_index.html/stats.txt,,2420,404,52,4,3,text/html,78.850505ms,,8caba974
4eb67989ce3bc3f9,http://94.237.57.211:40271/stats/4eb67989ce3bc3f9_index.html/stats.txt,,2421,404,52,4,3,text/html,79.103805ms,,8caba975
524035d4db66bdc0,http://94.237.57.211:40271/stats/524035d4db66bdc0_index.html/stats.txt,,2422,404,52,4,3,text/html,79.731391ms,,8caba976
e5f2bf29b73702a1,http://94.237.57.211:40271/stats/e5f2bf29b73702a1_index.html/stats.txt,,2419,404,52,4,3,text/html,83.190125ms,,8caba973
65ffa9343a6c2d8c,http://94.237.57.211:40271/stats/65ffa9343a6c2d8c_index.html/stats.txt,,2425,404,52,4,3,text/html,80.023898ms,,8caba979
c030ccbed1af8520,http://94.237.57.211:40271/stats/c030ccbed1af8520_index.html/stats.txt,,2424,404,52,4,3,text/html,81.333486ms,,8caba978
597de910b4ebb2dd,http://94.237.57.211:40271/stats/597de910b4ebb2dd_index.html/stats.txt,,2423,404,52,4,3,text/html,81.125309ms,,8caba977
ac626087c81e4721,http://94.237.57.211:40271/stats/ac626087c81e4721_index.html/stats.txt,,2426,404,52,4,3,text/html,78.930794ms,,8caba97a
9b31324f1ce42cdc,http://94.237.57.211:40271/stats/9b31324f1ce42cdc_index.html/stats.txt,,2427,404,52,4,3,text/html,76.671056ms,,8caba97b
14f89ae6a720060c,http://94.237.57.211:40271/stats/14f89ae6a720060c_index.html/stats.txt,,2428,404,52,4,3,text/html,80.69876ms,,8caba97c
1faf40591c6de5c8,http://94.237.57.211:40271/stats/1faf40591c6de5c8_index.html/stats.txt,,2429,404,52,4,3,text/html,78.904276ms,,8caba97d
cf4550986397b9fe,http://94.237.57.211:40271/stats/cf4550986397b9fe_index.html/stats.txt,,2430,404,52,4,3,text/html,81.091539ms,,8caba97e
c8eb4de5cf79c1e4,http://94.237.57.211:40271/stats/c8eb4de5cf79c1e4_index.html/stats.txt,,2431,404,52,4,3,text/html,82.83313ms,,8caba97f
1eb43a824bf48014,http://94.237.57.211:40271/stats/1eb43a824bf48014_index.html/stats.txt,,2434,404,52,4,3,text/html,76.90073ms,,8caba982
dfcef9af47ba93b9,http://94.237.57.211:40271/stats/dfcef9af47ba93b9_index.html/stats.txt,,2435,404,52,4,3,text/html,77.015222ms,,8caba983
715cca187cd0259b,http://94.237.57.211:40271/stats/715cca187cd0259b_index.html/stats.txt,,2432,404,52,4,3,text/html,81.277705ms,,8caba980
7f65f49bd3d964a2,http://94.237.57.211:40271/stats/7f65f49bd3d964a2_index.html/stats.txt,,2433,404,52,4,3,text/html,78.371581ms,,8caba981
5c21482ffaacd119,http://94.237.57.211:40271/stats/5c21482ffaacd119_index.html/stats.txt,,2437,404,52,4,3,text/html,79.496166ms,,8caba985
165dd1922df62dac,http://94.237.57.211:40271/stats/165dd1922df62dac_index.html/stats.txt,,2436,404,52,4,3,text/html,79.749913ms,,8caba984
600c9bab001bbfdf,http://94.237.57.211:40271/stats/600c9bab001bbfdf_index.html/stats.txt,,2438,404,52,4,3,text/html,84.745702ms,,8caba986
e9b88e317321ea89,http://94.237.57.211:40271/stats/e9b88e317321ea89_index.html/stats.txt,,2439,404,52,4,3,text/html,80.702178ms,,8caba987
6ba03d654c0e7eac,http://94.237.57.211:40271/stats/6ba03d654c0e7eac_index.html/stats.txt,,2441,404,52,4,3,text/html,76.89772ms,,8caba989
7ebb1cabb249580e,http://94.237.57.211:40271/stats/7ebb1cabb249580e_index.html/stats.txt,,2440,404,52,4,3,text/html,79.208107ms,,8caba988
cf884f42aa39cc28,http://94.237.57.211:40271/stats/cf884f42aa39cc28_index.html/stats.txt,,2443,404,52,4,3,text/html,78.989512ms,,8caba98b
1a19571a3517fa1e,http://94.237.57.211:40271/stats/1a19571a3517fa1e_index.html/stats.txt,,2442,404,52,4,3,text/html,80.760264ms,,8caba98a
b83d446276108a6b,http://94.237.57.211:40271/stats/b83d446276108a6b_index.html/stats.txt,,2447,404,52,4,3,text/html,75.211527ms,,8caba98f
b9c86eba4932d5e3,http://94.237.57.211:40271/stats/b9c86eba4932d5e3_index.html/stats.txt,,2449,404,52,4,3,text/html,74.447523ms,,8caba991
f5e8d4a7312cb59c,http://94.237.57.211:40271/stats/f5e8d4a7312cb59c_index.html/stats.txt,,2444,404,52,4,3,text/html,81.293252ms,,8caba98c
ccf202180080c41b,http://94.237.57.211:40271/stats/ccf202180080c41b_index.html/stats.txt,,2445,404,52,4,3,text/html,81.087473ms,,8caba98d
f85e122a8ac7c656,http://94.237.57.211:40271/stats/f85e122a8ac7c656_index.html/stats.txt,,2448,404,52,4,3,text/html,76.056592ms,,8caba990
9a1b35cf322fed02,http://94.237.57.211:40271/stats/9a1b35cf322fed02_index.html/stats.txt,,2446,404,52,4,3,text/html,81.108471ms,,8caba98e
4e0ab2803a9f82f2,http://94.237.57.211:40271/stats/4e0ab2803a9f82f2_index.html/stats.txt,,2450,404,52,4,3,text/html,79.995459ms,,8caba992
dcc75453d7debed0,http://94.237.57.211:40271/stats/dcc75453d7debed0_index.html/stats.txt,,2451,404,52,4,3,text/html,81.271353ms,,8caba993
3dd1fac798c01e52,http://94.237.57.211:40271/stats/3dd1fac798c01e52_index.html/stats.txt,,2452,404,52,4,3,text/html,79.635059ms,,8caba994
898c0cd2bfe1b50d,http://94.237.57.211:40271/stats/898c0cd2bfe1b50d_index.html/stats.txt,,2453,404,52,4,3,text/html,80.42481ms,,8caba995
eb678d25061017e3,http://94.237.57.211:40271/stats/eb678d25061017e3_index.html/stats.txt,,2454,404,52,4,3,text/html,82.886995ms,,8caba996
d76b36ae4af47e87,http://94.237.57.211:40271/stats/d76b36ae4af47e87_index.html/stats.txt,,2455,404,52,4,3,text/html,80.070016ms,,8caba997
31cfe87bc4660289,http://94.237.57.211:40271/stats/31cfe87bc4660289_index.html/stats.txt,,2459,404,52,4,3,text/html,76.833543ms,,8caba99b
c5784e5e396cb0c2,http://94.237.57.211:40271/stats/c5784e5e396cb0c2_index.html/stats.txt,,2456,404,52,4,3,text/html,78.875112ms,,8caba998
b052aeb662c59939,http://94.237.57.211:40271/stats/b052aeb662c59939_index.html/stats.txt,,2458,404,52,4,3,text/html,78.673682ms,,8caba99a
f9bc94b89d49c588,http://94.237.57.211:40271/stats/f9bc94b89d49c588_index.html/stats.txt,,2457,404,52,4,3,text/html,80.990426ms,,8caba999
df50e718bd97dab6,http://94.237.57.211:40271/stats/df50e718bd97dab6_index.html/stats.txt,,2460,404,52,4,3,text/html,80.874889ms,,8caba99c
536e6ef0b7337967,http://94.237.57.211:40271/stats/536e6ef0b7337967_index.html/stats.txt,,2461,404,52,4,3,text/html,80.889958ms,,8caba99d
8609984a709ad44f,http://94.237.57.211:40271/stats/8609984a709ad44f_index.html/stats.txt,,2463,404,52,4,3,text/html,80.316944ms,,8caba99f
ebbb67a853415ea6,http://94.237.57.211:40271/stats/ebbb67a853415ea6_index.html/stats.txt,,2464,404,52,4,3,text/html,79.996716ms,,8caba9a0
85271de8ecb7211d,http://94.237.57.211:40271/stats/85271de8ecb7211d_index.html/stats.txt,,2462,404,52,4,3,text/html,80.921534ms,,8caba99e
afcc9766ff10cd84,http://94.237.57.211:40271/stats/afcc9766ff10cd84_index.html/stats.txt,,2465,404,52,4,3,text/html,80.97444ms,,8caba9a1
02bd0755fe65fbad,http://94.237.57.211:40271/stats/02bd0755fe65fbad_index.html/stats.txt,,2468,404,52,4,3,text/html,74.667686ms,,8caba9a4
97d972077446565f,http://94.237.57.211:40271/stats/97d972077446565f_index.html/stats.txt,,2467,404,52,4,3,text/html,77.013461ms,,8caba9a3
cb21fd6caf3e9446,http://94.237.57.211:40271/stats/cb21fd6caf3e9446_index.html/stats.txt,,2470,404,52,4,3,text/html,74.713558ms,,8caba9a6
37ea6c23a18e4128,http://94.237.57.211:40271/stats/37ea6c23a18e4128_index.html/stats.txt,,2466,404,52,4,3,text/html,80.823612ms,,8caba9a2
62f1a46056a00e87,http://94.237.57.211:40271/stats/62f1a46056a00e87_index.html/stats.txt,,2472,404,52,4,3,text/html,79.134175ms,,8caba9a8
31921330a2e0b4d9,http://94.237.57.211:40271/stats/31921330a2e0b4d9_index.html/stats.txt,,2469,404,52,4,3,text/html,82.11465ms,,8caba9a5
17074e8b4da4ea4f,http://94.237.57.211:40271/stats/17074e8b4da4ea4f_index.html/stats.txt,,2471,404,52,4,3,text/html,80.374024ms,,8caba9a7
3221b7d5026caecd,http://94.237.57.211:40271/stats/3221b7d5026caecd_index.html/stats.txt,,2473,404,52,4,3,text/html,80.296147ms,,8caba9a9
8dab393ce9ce8201,http://94.237.57.211:40271/stats/8dab393ce9ce8201_index.html/stats.txt,,2474,404,52,4,3,text/html,80.734363ms,,8caba9aa
d5d08c22757772d7,http://94.237.57.211:40271/stats/d5d08c22757772d7_index.html/stats.txt,,2475,404,52,4,3,text/html,81.07134ms,,8caba9ab
681637bfb64546e9,http://94.237.57.211:40271/stats/681637bfb64546e9_index.html/stats.txt,,2476,404,52,4,3,text/html,79.307996ms,,8caba9ac
721b1fdc8755d39f,http://94.237.57.211:40271/stats/721b1fdc8755d39f_index.html/stats.txt,,2481,404,52,4,3,text/html,78.739353ms,,8caba9b1
9a3c96219169c155,http://94.237.57.211:40271/stats/9a3c96219169c155_index.html/stats.txt,,2485,404,52,4,3,text/html,74.730245ms,,8caba9b5
b5a970a6b71754cf,http://94.237.57.211:40271/stats/b5a970a6b71754cf_index.html/stats.txt,,2487,404,52,4,3,text/html,76.500736ms,,8caba9b7
8f85b020ef71765e,http://94.237.57.211:40271/stats/8f85b020ef71765e_index.html/stats.txt,,2489,404,52,4,3,text/html,81.055189ms,,8caba9b9
d3cd89d939f611ef,http://94.237.57.211:40271/stats/d3cd89d939f611ef_index.html/stats.txt,,2490,404,52,4,3,text/html,80.367157ms,,8caba9ba
9f81955699e92685,http://94.237.57.211:40271/stats/9f81955699e92685_index.html/stats.txt,,2491,404,52,4,3,text/html,79.89881ms,,8caba9bb
a305b1ddfbc2cc9a,http://94.237.57.211:40271/stats/a305b1ddfbc2cc9a_index.html/stats.txt,,2494,404,52,4,3,text/html,80.210292ms,,8caba9be
73c20f78988a513c,http://94.237.57.211:40271/stats/73c20f78988a513c_index.html/stats.txt,,2497,404,52,4,3,text/html,75.327232ms,,8caba9c1
0146304c96d4d3de,http://94.237.57.211:40271/stats/0146304c96d4d3de_index.html/stats.txt,,2208,404,52,4,3,text/html,80.433962ms,,8caba8a0
4da5c0202b22f9bb,http://94.237.57.211:40271/stats/4da5c0202b22f9bb_index.html/stats.txt,,2510,404,52,4,3,text/html,84.092992ms,,8caba9ce
80de6016b333f4f3,http://94.237.57.211:40271/stats/80de6016b333f4f3_index.html/stats.txt,,2212,404,52,4,3,text/html,82.896606ms,,8caba8a4
14049ccddf32854d,http://94.237.57.211:40271/stats/14049ccddf32854d_index.html/stats.txt,,2511,404,52,4,3,text/html,81.494176ms,,8caba9cf
c34979767c6d6a3e,http://94.237.57.211:40271/stats/c34979767c6d6a3e_index.html/stats.txt,,2216,404,52,4,3,text/html,82.991255ms,,8caba8a8
0cecbdbe59001aa6,http://94.237.57.211:40271/stats/0cecbdbe59001aa6_index.html/stats.txt,,2513,404,52,4,3,text/html,82.733008ms,,8caba9d1
a450700db93094c2,http://94.237.57.211:40271/stats/a450700db93094c2_index.html/stats.txt,,2512,404,52,4,3,text/html,82.861744ms,,8caba9d0
c328dea35a63f0fe,http://94.237.57.211:40271/stats/c328dea35a63f0fe_index.html/stats.txt,,2515,404,52,4,3,text/html,76.663944ms,,8caba9d3
a5dac6d1fdbf8c11,http://94.237.57.211:40271/stats/a5dac6d1fdbf8c11_index.html/stats.txt,,2514,404,52,4,3,text/html,80.834344ms,,8caba9d2
45b1d82796c18959,http://94.237.57.211:40271/stats/45b1d82796c18959_index.html/stats.txt,,2219,404,52,4,3,text/html,81.261672ms,,8caba8ab
b4600b6d919f2f9d,http://94.237.57.211:40271/stats/b4600b6d919f2f9d_index.html/stats.txt,,2516,404,52,4,3,text/html,80.784325ms,,8caba9d4
0a02d086703ac4e4,http://94.237.57.211:40271/stats/0a02d086703ac4e4_index.html/stats.txt,,2220,404,52,4,3,text/html,82.953994ms,,8caba8ac
a79ebbd23f0bc457,http://94.237.57.211:40271/stats/a79ebbd23f0bc457_index.html/stats.txt,,2221,404,52,4,3,text/html,82.624984ms,,8caba8ad
1409b1d6c752538d,http://94.237.57.211:40271/stats/1409b1d6c752538d_index.html/stats.txt,,2210,404,52,4,3,text/html,399.344117ms,,8caba8a2
8c387a2aef55c66e,http://94.237.57.211:40271/stats/8c387a2aef55c66e_index.html/stats.txt,,2530,404,52,4,3,text/html,83.607118ms,,8caba9e2
b90394f9f69dd256,http://94.237.57.211:40271/stats/b90394f9f69dd256_index.html/stats.txt,,2532,404,52,4,3,text/html,82.442361ms,,8caba9e4
f20b3aefbc0b5449,http://94.237.57.211:40271/stats/f20b3aefbc0b5449_index.html/stats.txt,,2533,404,52,4,3,text/html,83.382414ms,,8caba9e5
